company_permalink,funding_round_permalink,funding_round_type,raised_amount_usd,name,homepage_url,category_list,status,country_code,state_code,primary_sector,main_sector,count_main_Sec,total_amt_invst_main_Sec
/organization/horizon-discovery,/funding-round/29954efe855fb3061775a654dd3f7acf,venture,10455234.0,Horizon Discovery,http://www.horizondiscovery.com,Biotechnology|Health Diagnostics|Pharmaceuticals,ipo,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/horizon-discovery,/funding-round/3d53d74e23d5070c5726a5fb43ad8457,venture,11098485.0,Horizon Discovery,http://www.horizondiscovery.com,Biotechnology|Health Diagnostics|Pharmaceuticals,ipo,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/horizon-discovery,/funding-round/7a01524aa16b219caf24ea0b10f5dcfa,venture,9800000.0,Horizon Discovery,http://www.horizondiscovery.com,Biotechnology|Health Diagnostics|Pharmaceuticals,ipo,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/immune-targeting-systems,/funding-round/2a248ee59920057a1a3e1f07ab460626,venture,7120961.0,Immune Targeting Systems,http://www.its-innovation.com,Biotechnology,acquired,GBR,,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/immune-targeting-systems,/funding-round/8d0b1bae2fff10c29ea9b55a71b4bb09,venture,13200000.0,Immune Targeting Systems,http://www.its-innovation.com,Biotechnology,acquired,GBR,,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/inivata,/funding-round/52c7bcb34b74fecd9f36bb5237edd889,venture,6540899.0,Inivata,http://www.inivata.com/,Biotechnology,operating,GBR,H9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/is-pharma,/funding-round/c7ad01dbe74cdaa1131fc446ceea016c,venture,5700000.0,IS Pharma,http://www.ispharma.plc.uk,Biotechnology,closed,GBR,C5,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/kalvista-pharmaceuticals,/funding-round/a1794d89d192635d09eb748203b221f3,venture,13207305.0,KalVista Pharmaceuticals,http://www.kalvista.com,Biotechnology,operating,GBR,M4,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/karus-therapeutics,/funding-round/3616e2d91de89863f3a7c9722cb363d7,venture,7600000.0,Karus Therapeutics,http://www.karustherapeutics.com,Biotechnology,operating,GBR,F2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/lamellar-biomedical,/funding-round/0f2e96896586bf9b50d67a6bc451ed91,venture,5301059.0,Lamellar Biomedical,http://lamellar.com,Biotechnology,operating,GBR,V8,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/lectus-therapeutics,/funding-round/4a46b9c5c0307166509f215e7efa692c,venture,14257949.0,Lectus Therapeutics,http://www.lectustherapeutics.com,Biotechnology,closed,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/mgb-biopharma,/funding-round/12d9b875fa80b635ad2dc593b45930c8,venture,6400000.0,MGB Biopharma,http://www.mgb-biopharma.com,Biotechnology,operating,GBR,G5,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/mission-therapeutics,/funding-round/1353b7f92b542ff59694b9b0558ca46e,venture,10000000.0,MISSION Therapeutics,http://www.missiontherapeutics.com,Biotechnology,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/novabiotics,/funding-round/577c6288271d963f8c2ad798482b04c7,venture,7569850.0,NovaBiotics,http://www.novabiotics.co.uk/,Biotechnology,operating,GBR,T5,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/novacta-biosystems,/funding-round/f519810e0e5885975689b7783f656080,venture,6869075.0,Novacta Biosystems,http://www.novactabio.com,Biotechnology,operating,GBR,F8,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/nucana-biomed,/funding-round/e9caabd5459d56b823b134db3d54494a,venture,10529448.0,NuCana BioMed,http://www.nucanabiomed.com,Biotechnology,operating,GBR,U8,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/onyvax,/funding-round/bdf9dcf603552c6bab9cb9812ec5c099,venture,14906222.0,Onyvax,http://www.onyvax.com,Biotechnology,operating,GBR,M3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/oxford-immunotec,/funding-round/1b124923c48412ea7705cc3c8e66ae4f,venture,12550010.0,Oxford Immunotec,http://www.oxfordimmunotec.com,Biotechnology|Health Care|Health Diagnostics,ipo,GBR,K2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/oxitec,/funding-round/51edf57364310b1b8c492d7a7e28856c,venture,5542270.0,Oxitec,http://www.oxitec.com,Biotechnology,acquired,GBR,K2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/oxitec,/funding-round/7bdf3821f4ad6df28d54ae20f61751d0,venture,10000000.0,Oxitec,http://www.oxitec.com,Biotechnology,acquired,GBR,K2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/phagenesis,/funding-round/caeeda510609c6995f3e6a7b8af87086,venture,9226700.0,Phagenesis,http://www.phagenesis.com,Biotechnology,operating,GBR,I2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/phosphate-therapeutics,/funding-round/f8ef9de006254b11aacbec622120b6a4,venture,13881000.0,Phosphate Therapeutics,http://shieldtherapeutics.com,Biotechnology,operating,GBR,,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/piramed,/funding-round/7a9cc64eb4e09528574fccfb1b0b9772,venture,13200000.0,Piramed,,Biotechnology,acquired,GBR,B9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/plasticell,/funding-round/a3ef2249128ecc7ba029aa502122fd5a,venture,5566500.0,Plasticell,http://www.plasticell.co.uk,Biotechnology,operating,GBR,H9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/population-genetics-technologies,/funding-round/99783594579dcb4f789389de8ae3930f,venture,7414904.0,Population Genetics Technologies,http://www.populationgeneticstechnologies.com,Biotechnology,closed,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/population-genetics-technologies,/funding-round/d73b7060751c57f9069fc54abae9d0ff,venture,5700000.0,Population Genetics Technologies,http://www.populationgeneticstechnologies.com,Biotechnology,closed,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/provesica,/funding-round/21a07139333063adfec3066bdd105d40,venture,6179090.0,Provesica,http://www.provesica.com,Biotechnology,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/q-chip,/funding-round/625b425ed36d0b842e1fa6552c0bf8d8,venture,6000000.0,Q Chip,http://www.q-chip.com,Biotechnology,operating,GBR,X5,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/quantumdx-group,/funding-round/8427d7c1a74dbef3cd077800d11501fd,venture,8420000.0,QuantuMDx Group,http://quantumdx.com,Biotechnology,operating,GBR,I7,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/quartet-medicine-,/funding-round/bc79728919c1596b911ec84d69afb4ad,venture,6000000.0,Quartet Medicine,http://quartetmedicine.com,Biotechnology,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/reneuron-group,/funding-round/d7ed42f310e2e1741e82df946e144540,venture,7300000.0,ReNeuron Group,http://www.reneuron.com,Biotechnology,operating,GBR,N7,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/shield-therapeutics,/funding-round/20b1e096b4eb80cb2d4e2a7731cc40ba,venture,11814560.0,Shield Therapeutics,http://www.shieldtherapeutics.com,Biotechnology,operating,GBR,N7,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/sophia-genetics,/funding-round/15714fbdfadc04641d79f37bbbce0b40,venture,13750000.0,Sophia Genetics,http://sophiagenetics.com,Biotechnology,operating,GBR,H9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/syntaxin,/funding-round/a2b37e17ddaf3e038a984ae021994155,venture,10390000.0,Syntaxin,http://www.syntaxin.com,Biotechnology,acquired,GBR,K2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/takeda-cambridge,/funding-round/c02a25309278972ca7c92d0249674333,venture,12960000.0,Takeda Cambridge,http://www.takedacam.com/,Biotechnology|Health Care|Pharmaceuticals,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/takeda-cambridge,/funding-round/ceddc22d85d0730f53b0ea4bbdb1f228,venture,9380000.0,Takeda Cambridge,http://www.takedacam.com/,Biotechnology|Health Care|Pharmaceuticals,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/tpp-global-development,/funding-round/e4fdef7220bd2e99d7d9999023e0fbae,venture,12200000.0,TPP Global Development,http://www.tppgd.com,Biotechnology,operating,GBR,U8,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/vantia-therapeutics,/funding-round/08314cd2106f01a906ea83502c1ad4ac,venture,6500000.0,Vantia Therapeutics,http://www.vantia.com,Biotechnology,operating,GBR,F2,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/verona-pharma,/funding-round/d2aee266c844e5167832ee6987d6d095,venture,11500000.0,Verona Pharma,http://www.veronapharma.com,Biotechnology,operating,GBR,H9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/xenetic-biosciences,/funding-round/cf4fd31caa873b58cd8c9e53d69b8c2a,venture,10000000.0,Xenetic Biosciences,http://www.xeneticbio.com,Biotechnology,operating,GBR,H9,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/xention,/funding-round/b374ddb7318241ba42b75b6466f167d2,venture,6351289.0,Xention,http://www.xention.com,Biotechnology,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/xention,/funding-round/c305c9ce2743b8b206ee3672d3f89e8b,venture,12700000.0,Xention,http://www.xention.com,Biotechnology,operating,GBR,C3,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/xo1,/funding-round/fa2aa87aeebc39a83935c2a2b9f8abfa,venture,11000000.0,XO1,http://www.xo1.co.uk/index.html,Biotechnology,operating,GBR,F8,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/ziarco-pharma,/funding-round/e5e2ac7f47b48ed2c0369a04a8c7a364,venture,6000000.0,Ziarco Pharma,http://www.ziarcopharma.com,Biotechnology,operating,GBR,G5,Biotechnology,Cleantech / Semiconductors,128,1150139665
/organization/acal-energy,/funding-round/16817efd4bbef10f63cccdf158f47a41,venture,9910333.0,ACAL Energy,http://www.acalenergy.co.uk,Clean Technology,operating,GBR,C5,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/aea-technology,/funding-round/10be04d48813f3a5cf49160d400d5582,venture,6500000.0,AEA Technology,http://www.aeat.co.uk,Clean Technology,acquired,GBR,,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/arvia-technology,/funding-round/5d317312b102d864464a0015c8665e66,venture,6015704.0,Arvia Technology,http://www.arviatechnology.com,Clean Technology|Organic|Waste Management,operating,GBR,E9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/arvia-technology,/funding-round/b301876d6222f67a6a3c6dbd9c99798d,venture,5928678.0,Arvia Technology,http://www.arviatechnology.com,Clean Technology|Organic|Waste Management,operating,GBR,E9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/atraverda,/funding-round/73173446f15556f64949e13e422dc861,venture,11985783.0,Atraverda,http://www.atraverda.co.uk,Clean Technology,operating,GBR,X2,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/bowman-power,/funding-round/083ea166eff7522792d21d9c13aa97aa,venture,6700000.0,Bowman Power,http://WWW.BOWMANPOWER.COM,Clean Technology|Energy,operating,GBR,M4,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/camsemi,/funding-round/20306857bf15a78deb6b27e632c68df3,venture,8000000.0,CamSemi,http://www.camsemi.com,Clean Technology,operating,GBR,C3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/camsemi,/funding-round/cf975d2ebef9638827f5241ef39ec2c0,venture,8190000.0,CamSemi,http://www.camsemi.com,Clean Technology,operating,GBR,C3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/eco-plastics,/funding-round/b20c8807d758286f25633550d806e679,venture,11970000.0,Eco Plastics,http://www.ecoplasticsltd.com,Clean Technology,operating,GBR,I7,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/enecsys,/funding-round/7d06fd2ce40aef2d8c663f570387d531,venture,9900000.0,Enecsys,http://www.enecsys.com,Clean Technology,operating,GBR,C3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/flowline,/funding-round/a2ff89510a4678c2edf898d78ecea5b2,venture,5104587.0,Flowline,http://www.flowlineltd.co.uk/about-flowline/,Clean Technology,operating,GBR,E4,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/fotech,/funding-round/981fc94ce3f20f39d59910d45ce4f9f3,venture,12911358.0,Fotech,http://www.fotechsolutions.com,Clean Technology,operating,GBR,F2,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/green-highland-renewables,/funding-round/96f4b1132e617a9fe96460315b40213f,venture,9300000.0,Green Highland Renewables,http://greenhighland.co.uk,Clean Technology,operating,GBR,W1,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/i2o-water,/funding-round/2ab1d741c9f44ec9e82490b3596e25db,venture,12536564.0,i2O Water,http://www.i2owater.com/default.aspx,Clean Technology|Water,operating,GBR,M4,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/i2o-water,/funding-round/52322bce459f9fcbf7abaf73a5c813e2,venture,6954965.0,i2O Water,http://www.i2owater.com/default.aspx,Clean Technology|Water,operating,GBR,M4,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/iceotope,/funding-round/589ede5a4f3546f1cc04c3bab961687f,venture,10000000.0,Iceotope,http://www.iceotope.com,Clean Technology|Networking,operating,GBR,L3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/ignis-energy,/funding-round/45c868154d449b67fef46fca624b5996,venture,5014644.0,Ignis Energy,http://www.ignis-energy.com,Clean Technology,operating,GBR,N7,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/intelligent-energy,/funding-round/3d0d35d8d51f6cca391269ea49e4a605,venture,13600000.0,Intelligent Energy,http://www.intelligent-energy.com,Clean Technology,ipo,GBR,H5,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/marine-current-turbines,/funding-round/0e2e5acd591cbcaf4fb3ba628a34dd23,venture,5596159.0,Marine Current Turbines,http://www.marineturbines.com,Clean Technology,operating,GBR,B7,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/myalert,/funding-round/bd261788b5534c27499b4a4d3dea572d,venture,13000000.0,AlertMe,http://www.alertme.com,Clean Technology,acquired,GBR,C3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/navetas-energy-management,/funding-round/c2dea6ab035d20d42a2fb47a3f65e7b8,venture,5790000.0,Navetas Energy Management,http://www.navetas.com,Clean Technology,operating,GBR,N5,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/new-earth-solutions,/funding-round/a642193d5d1e90aaafaa52d252df08e8,venture,5850400.0,New Earth Solutions,http://www.newearthsolutions.co.uk,Clean Technology,operating,GBR,D6,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/nps,/funding-round/2ee266da9369a2392eebfa2c95c58d4c,venture,9700000.0,NPS,http://www.novelpolymers.com,Clean Technology,operating,GBR,E6,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/omnisens,/funding-round/36496dc48f18b3591908a24caa74148a,venture,5320000.0,Omnisens,http://www.omnisens.ch,Clean Technology,operating,GBR,C5,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/oxford-photovoltaics,/funding-round/57e3e3d536d0ee2cd1e7cccffe608518,venture,12114420.0,Oxford Photovoltaics,http://www.oxfordpv.com,Clean Technology,operating,GBR,K2,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/oxford-photovoltaics,/funding-round/ce51e5b6d9391b081435af8d8e323430,venture,6705937.0,Oxford Photovoltaics,http://www.oxfordpv.com,Clean Technology,operating,GBR,K2,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/plaxica,/funding-round/23016b3b5f3b27e5ad168c5fa4ccb097,venture,12122011.0,Plaxica,http://www.plaxica.com,Clean Technology,operating,GBR,H9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/plaxica,/funding-round/92ba4eaa0ff84b3829fb7412d8e847f4,venture,7818181.0,Plaxica,http://www.plaxica.com,Clean Technology,operating,GBR,H9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/quietrevolution,/funding-round/6bec3d712df7770e14705444807f1f69,venture,10234700.0,quietrevolution,http://www.quietrevolution.com,Clean Technology,acquired,GBR,H9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/the-new-forests-company,/funding-round/2dd06c9a190917512b64b508154895fc,venture,8500000.0,The New Forests Company,http://www.newforestscompany.com,Clean Technology,closed,GBR,H9,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/vairex-international,/funding-round/2b6aa2e596fd8f889b8388f55e712ec9,venture,7411357.0,VAIREX international,http://www.vairex.com,Clean Technology,operating,GBR,C3,Clean Technology,Cleantech / Semiconductors,128,1150139665
/organization/watson-brown,/funding-round/086be436e04522527fa57916ad794c91,venture,6393044.0,Watson Brown,http://www.wb-hsm.com,Clean Technology,operating,GBR,H9,Clean Technology,Cleantech / Semiconductors,128,1150139665
